provinces,cities,A2,A3_1,A4,A7a,A8a,A10,A15,A18,A42_1,answear,Langchain,key,fact_vnum,answear_vacnum
辽宁省,葫芦岛市,男,1988,汉,初中,60000,群众,一般,农业户口,无所谓同意不同意,比较同意,作为一个33岁的汉族男性，居住在辽宁省葫芦岛市，拥有农业户口，我的学历是初中，去年全年收入为60000元。考虑到我的教育背景和收入水平，我认为事业对于男性来说非常重要，因为它是家庭经济的主要来源。同时，由于我的户口是农业户口，传统观念中男性承担更多家庭经济责任的观点在我所处的环境中较为普遍。然而，我也认为女性在家庭中的角色同样重要，她们在照顾家庭和孩子方面发挥着不可替代的作用。因此，我认为男性和女性在家庭和事业中应该有所侧重，但不应绝对化。,传统观念、经济责任、家庭角色,2,3
辽宁省,葫芦岛市,女,1947,汉,小学,24000,群众,比较不健康,非农业户口,完全同意,比较同意,我今年74岁，住在辽宁省葫芦岛市，是汉族，学历是小学，去年全年收入是24000元，政治面貌是群众，身体健康状况比较不健康，户口登记状况为非农业户口。考虑到我的年龄和成长背景，我从小接受的教育和周围环境都强调男性应该以事业为重，女性则应该以家庭为重。这种观念在我年轻的时候非常普遍，而且我个人的生活经历也让我习惯了这种分工。虽然现在社会观念有所变化，但我仍然倾向于认同这种传统的性别角色分工。,"传统观念, 生活经历, 社会环境",4,3
辽宁省,葫芦岛市,女,1991,汉,小学,60000,群众,比较健康,农业户口,比较同意,比较同意,作为一个30岁的汉族女性，居住在辽宁省葫芦岛市，拥有小学学历，去年全年收入为60000元，政治面貌为群众，身体健康状况比较健康，户口登记状况为农业户口，我认为这个问题需要结合我的生活背景和个人经历来回答。首先，我的学历较低，可能在社会上找到的工作机会有限，因此我更倾向于认为家庭是我生活的重要部分。其次，我的收入水平在农业户口背景下相对稳定，但可能不足以支持我完全依赖事业。最后，我的健康状况比较健康，这让我有能力在家庭中承担更多的责任。因此，我认为女人以家庭为重是符合我的实际情况的。,学历、收入、健康,3,3
辽宁省,葫芦岛市,女,1985,汉,大学专科（正规高等教育）,100000,群众,比较不健康,农业户口,完全不同意,比较不同意,作为一个36岁的女性，我住在辽宁省葫芦岛市，拥有大学专科学历，去年全年收入为100000元。我的政治面貌是群众，身体健康状况比较不健康，户口登记状况为农业户口。考虑到我的学历和收入水平，我认为在现代社会中，男女在事业和家庭中的角色应该更加平等。虽然传统观念认为男人以事业为重，女人以家庭为重，但我的个人经历和健康状况让我意识到，女性同样可以在事业上有所成就，而男性也应该在家庭中承担更多责任。因此，我认为这种观念需要更新，以适应现代社会的发展。,"平等, 现代, 健康",0,1
辽宁省,葫芦岛市,男,1982,汉,大学专科（正规高等教育）,120000,群众,一般,居民户口（以前是非农业户口）,完全不同意,比较不同意,作为一个39岁的男士，居住在辽宁省葫芦岛市，拥有大学专科学历，去年全年收入为120000元，政治面貌为群众，身体健康状况一般，户口登记状况为居民户口。我认为，现代社会强调性别平等，男女在事业和家庭中都应该有平等的责任和机会。虽然传统观念认为男人应以事业为重，女人应以家庭为重，但根据我的个人经历和观察，这种观念已经逐渐过时。我的学历和收入水平让我意识到，家庭和事业的平衡对男女都同样重要。因此，我认为男女在事业和家庭中都应该有平等的责任和机会。,"性别平等, 现代社会, 个人经历",0,1
辽宁省,葫芦岛市,女,1968,汉,小学,0,群众,比较健康,农业户口,完全同意,比较同意,作为一个53岁的汉族女性，居住在辽宁省葫芦岛市，我的学历是小学，去年全年没有收入，户口是农业户口。我的生活经历和背景让我对这个问题有独特的看法。首先，我成长在一个传统的农村家庭，那里普遍认为男人应该外出工作，女人则负责家庭事务。这种观念在我年轻时就根深蒂固。其次，由于我没有工作收入，家庭的经济来源主要依靠丈夫，这进一步强化了我对男人以事业为重的认同。然而，我也认为女人在家庭中的角色同样重要，因为家庭的和睦和孩子的教育都离不开女人的付出。因此，我倾向于比较同意这个观点，但同时也认为女人在家庭中的贡献不可忽视。,"传统观念,经济依赖,家庭贡献",4,3
辽宁省,葫芦岛市,女,1981,汉,中专,0,群众,一般,非农业户口,比较同意,完全不同意,作为一个40岁的女性，我住在辽宁省葫芦岛市，拥有中专学历，去年全年没有收入，政治面貌为群众，身体健康状况一般，户口登记为非农业户口。结合我的身份信息，我认为男人以事业为重，女人以家庭为重的观念在现代社会中已经不再适用。首先，我去年没有收入，这可能是因为我在家庭中承担了更多的责任，但这并不意味着我的价值仅限于家庭。其次，我的学历虽然不高，但这并不影响我追求个人事业和独立性的权利。最后，我的身体健康状况一般，这让我更加意识到平衡家庭和事业的重要性。因此，我认为男女都应该在家庭和事业之间找到平衡，而不是单纯地以性别来划分责任。,"性别平等, 个人价值, 平衡责任",3,0
辽宁省,葫芦岛市,男,2002,汉,大学本科（正规高等教育）,不适用,共青团员,比较健康,非农业户口,比较同意,完全不同意,作为一个19岁的大学本科在读学生，我目前的主要任务是学习和提升自己，还没有完全进入社会，因此对事业和家庭的平衡问题还没有深刻的体会。然而，作为一个共青团员，我接受的教育和价值观强调男女平等和个人的全面发展。我认为，无论是男性还是女性，都应该有追求事业和家庭幸福的权利，而不是被传统的性别角色所限制。此外，我的户口登记状况为非农业户口，生活在城市环境中，接触到的是更加开放和多元的社会观念，这也影响了我的看法。因此，我倾向于不同意男人以事业为重，女人以家庭为重的观点。,"平等, 教育, 开放",3,0
江苏省,扬州市,男,1957,汉,小学,拒绝回答,群众,很健康,农业户口,完全同意,比较同意,作为一个64岁的汉族男性，我生活在江苏省扬州市，拥有农业户口，学历为小学。在我的成长和生活经历中，传统的性别角色分工观念较为普遍，男性通常被视为家庭的主要经济支柱，而女性则更多地承担家庭和照顾子女的责任。这种观念在我的生活中得到了体现，我本人也倾向于认为男性应该以事业为重，女性以家庭为重。尽管现代社会性别平等观念逐渐普及，但基于我的个人经历和周围环境的影响，我仍然倾向于支持这种传统的性别角色分工。,传统观念、个人经历、社会环境,4,3
江苏省,扬州市,男,2003,汉,普通高中,0,共青团员,很健康,农业户口,比较不同意,比较同意,作为一个18岁的普通高中学生，我目前没有收入，且户口是农业户口。我的生活经验主要来自于家庭和学校，还没有深入社会。在我的家庭中，父母的分工是父亲负责外出工作，母亲负责家务和照顾家庭。这种分工模式在我周围的环境中比较常见，因此我倾向于认为男人以事业为重，女人以家庭为重。然而，我也意识到现代社会在性别角色上有了更多的变化和多样性，女性在事业上也有很大的发展空间。因此，我的观点并不是绝对的，而是基于我目前的观察和经验。,"家庭分工, 社会观察, 性别角色",1,3
江苏省,南京市,男,1943,汉,小学,0,群众,比较健康,农业户口,完全同意,比较同意,我今年78岁，住在江苏省南京市，是汉族，学历是小学，去年全年收入为0元，政治面貌是群众，身体健康状况比较健康，户口登记状况为农业户口。考虑到我的年龄和成长背景，我从小接受的教育和周围环境都强调男性应该承担家庭的经济责任，而女性则主要负责家庭事务。这种观念在我这一代人中非常普遍，因此我倾向于认为男人以事业为重，女人以家庭为重。,"传统观念, 成长背景, 社会环境",4,3
江苏省,连云港市,女,1958,汉,没有受过任何教育,10000,群众,很健康,居民户口（以前是农业户口）,比较不同意,完全不同意,我今年63岁，住在江苏省连云港市，是汉族，没有受过任何教育，去年全年收入是10000元，政治面貌是群众，身体健康状况很健康，户口登记状况为居民户口（以前是农业户口）。考虑到我的生活经历和背景，我认为男人和女人在家庭和事业上的责任应该根据实际情况来分配，而不是固定地认为男人以事业为重，女人以家庭为重。在我的生活中，我见过很多家庭中男女双方都承担了家庭和事业的责任，这种分工方式更符合现代社会的需求。因此，我不同意这种固定的性别角色分工。,"生活经历, 现代观念, 性别平等",1,0
江苏省,徐州市,男,1944,汉,中专,60000,共产党员,一般,非农业户口,比较同意,比较不同意,作为一名77岁的汉族男性，我生活在江苏省徐州市，拥有中专学历，去年全年收入为60000元，政治面貌是共产党员，身体健康状况一般，户口登记状况为非农业户口。结合我的生活经历和背景，我认为男人以事业为重，女人以家庭为重的观念在过去的时代较为普遍，但随着社会的发展，这种观念已经逐渐发生变化。我理解这种观念的历史背景，但也认识到现代社会需要男女共同承担家庭和事业的责任。因此，我对这种观念持保留态度。,"社会变迁,男女平等,家庭责任",3,1
江苏省,南京市,男,1986,其他,小学,15000,共产党员,比较健康,农业户口,完全同意,比较同意,作为一个35岁的男性，我住在江苏省南京市，拥有农业户口，学历是小学，去年全年收入为15000元，政治面貌是共产党员，身体健康状况比较健康。考虑到我的教育背景和收入水平，我认为事业对于男性来说非常重要，因为它是养家糊口的主要手段。同时，由于我的农业户口和较低的收入，家庭责任对我来说也非常重要。我认为女性在家庭中扮演着重要角色，尤其是在照顾孩子和家庭事务方面。因此，我倾向于认为男人以事业为重，女人以家庭为重。,"收入水平, 教育背景, 家庭责任",4,3
江苏省,连云港市,男,1992,汉,大学本科（正规高等教育）,84000,群众,很健康,非农业户口,比较同意,完全不同意,作为一个29岁的大学本科毕业的汉族男性，居住在江苏省连云港市，我去年全年的总收入是84000元，政治面貌为群众，身体健康状况良好，户口登记为非农业户口。在考虑这个问题时，我首先想到的是现代社会对性别角色的期望正在发生变化。虽然传统观念认为男人应以事业为重，女人应以家庭为重，但现代社会中，越来越多的女性在事业上取得了显著成就，而男性也在家庭中扮演着更加积极的角色。我的个人经历和周围环境也反映了这一点，我认识许多女性朋友在事业上非常成功，而男性朋友也在家庭中承担了更多的责任。因此，我认为这种性别角色的划分已经不再适用于现代社会。,现代社会，性别平等，个人选择,3,0
江苏省,南京市,女,1953,汉,没有受过任何教育,0,群众,比较不健康,农业户口,比较同意,完全同意,我今年68岁，住在江苏省南京市，是汉族，没有受过任何教育，去年全年收入为0元，政治面貌是群众，身体健康状况比较不健康，户口登记状况为农业户口。考虑到我的生活经历和背景，我从小在农村长大，传统观念认为男人应该外出工作养家，女人则负责照顾家庭。这种观念在我这一代人中非常普遍，尤其是在农村地区。由于我没有受过教育，我的思维方式和价值观很大程度上受到传统观念的影响。因此，我认为男人以事业为重，女人以家庭为重是合理的。,"传统观念, 农村背景, 无教育经历",3,4
江苏省,扬州市,男,1967,汉,小学,35000,群众,一般,农业户口,比较不同意,比较同意,我是一位54岁的汉族男士，住在江苏省扬州市，学历是小学，去年全年收入为35000元，政治面貌是群众，身体健康状况一般，户口登记状况为农业户口。考虑到我的生活背景和经历，我认为男人以事业为重，女人以家庭为重的观念在传统农业社会中较为普遍。由于我的学历较低，收入不高，且生活在农村地区，这种观念可能更符合我周围的社会环境和个人经历。因此，我倾向于同意这种观点。,"传统观念, 生活环境, 个人经历",1,3
江苏省,徐州市,女,1944,汉,小学,20700,群众,比较不健康,农业户口,完全同意,比较同意,我是一位77岁的汉族女士，住在江苏省徐州市，学历是小学，去年全年收入20700元，政治面貌是群众，身体健康状况比较不健康，户口登记状况为农业户口。考虑到我的年龄和成长背景，我从小接受的教育和周围环境都强调男性应该以事业为重，女性则应该以家庭为重。这种观念在我生活的年代非常普遍，并且对我的生活产生了深远的影响。因此，基于我的个人经历和所处的社会环境，我认为这种观念是合理的。,"年龄, 教育背景, 社会环境",4,3
江苏省,徐州市,男,1950,汉,初中,50000,共产党员,比较健康,非农业户口,完全同意,比较同意,作为一个71岁的汉族男性，我成长于一个传统观念较为浓厚的时代，那时社会普遍认为男人应该以事业为重，而女人则更多地承担家庭责任。我的学历是初中，这反映了我在那个时代的教育背景，也影响了我的价值观。作为一名共产党员，我接受过集体主义的教育，强调个人对社会的贡献，这在一定程度上强化了我对事业重要性的认识。我的健康状况比较健康，这意味着我仍然能够积极参与社会活动，包括工作。我的户口登记状况为非农业户口，这表明我生活在城市环境中，城市生活通常更加强调职业发展。基于这些因素，我认为男人以事业为重，女人以家庭为重的观念在我这一代人中是普遍存在的。,传统观念，教育背景，社会角色,4,3
江苏省,南京市,男,1958,汉,普通高中,50000,群众,比较健康,农业户口,比较同意,无所谓同意不同意,作为一个63岁的汉族男性，我生活在江苏省南京市，拥有普通高中学历，去年全年收入为50000元，政治面貌为群众，身体健康状况比较健康，户口登记为农业户口。结合我的身份信息，我认为男人以事业为重，女人以家庭为重的观念在一定程度上反映了传统的社会分工。在我的成长环境中，男性通常被视为家庭的主要经济支柱，而女性则更多地承担家庭事务。然而，随着社会的发展，这种观念已经有所改变，越来越多的女性在事业上取得了成功，男性也更多地参与到家庭事务中。因此，我认为这种观念在现代社会中已经不再完全适用，但也不能完全否定其历史背景和现实意义。,传统观念，社会变化，个人经历,3,2
江苏省,连云港市,女,1955,汉,初中,35000,群众,比较健康,非农业户口,完全同意,比较不同意,作为一个66岁的汉族女性，居住在江苏省连云港市，我的学历是初中，去年全年收入为35000元，政治面貌是群众，身体健康状况比较健康，户口登记状况为非农业户口。在我的成长和生活中，我经历了中国社会的巨大变迁，包括性别角色的变化。虽然我接受过传统的性别角色教育，认为男人应该以事业为重，女人应该以家庭为重，但我也看到了现代社会对性别平等的重视。我的个人经历和收入水平表明，我并没有完全依赖家庭，而是有一定的经济独立性。因此，我认为在现代社会，男女都应该在事业和家庭之间找到平衡，而不是单一地强调某一方的责任。,"性别平等,经济独立,社会变迁",4,1
江苏省,常州市,女,1950,汉,小学,30000,群众,比较健康,居民户口（以前是农业户口）,完全同意,比较不同意,作为一个71岁的汉族女性，我生活在江苏省常州市，拥有小学学历，去年全年收入为30000元，政治面貌为群众，身体健康状况比较健康，户口登记状况为居民户口（以前是农业户口）。在我的成长过程中，社会普遍认为男人应该以事业为重，女人则应该以家庭为重。这种观念在我年轻的时候非常普遍，尤其是在农村地区。然而，随着社会的发展，我逐渐意识到这种观念可能并不完全适用于现代社会。我认为，无论是男人还是女人，都应该在事业和家庭之间找到平衡，而不是单纯地以性别来划分责任。因此，我倾向于不完全同意这种观点。,"社会变迁,性别平等,个人经历",4,1
江苏省,连云港市,男,1976,汉,大学本科（成人高等教育）,141042,群众,一般,非农业户口,比较同意,比较不同意,作为一个45岁的男性，我生活在江苏省连云港市，拥有大学本科（成人高等教育）学历，去年全年收入为141042元。我的政治面貌是群众，身体健康状况一般，户口登记状况为非农业户口。结合我的身份信息，我认为男人以事业为重，女人以家庭为重的观点在现代社会中已经不再完全适用。首先，随着社会的发展，性别角色逐渐模糊，男女在事业和家庭中的责任应该更加平等。其次，我的收入水平虽然不算低，但家庭的经济压力仍然存在，需要夫妻双方共同承担。最后，我的健康状况一般，这意味着我需要更多的家庭支持，而不仅仅是依赖事业上的成功。因此，我认为男女在事业和家庭中的责任应该更加平衡，而不是单一地强调某一方的责任。,"性别平等, 经济压力, 家庭支持",3,1
江苏省,连云港市,女,1971,汉,大学专科（成人高等教育）,0,群众,一般,居民户口（以前是非农业户口）,完全同意,完全不同意,作为一个50岁的女士，我生活在江苏省连云港市，拥有大学专科（成人高等教育）学历，去年全年没有收入，政治面貌为群众，身体健康状况一般，户口登记状况为居民户口。结合我的身份信息，我认为男人以事业为重，女人以家庭为重的观念在现代社会中已经逐渐过时。首先，我的学历虽然是通过成人高等教育获得的，但这也表明我有一定的学习能力和自我提升的意识。其次，去年全年没有收入可能意味着我在家庭中承担了更多的家庭责任，但这并不意味着我认同女性应该以家庭为重的传统观念。最后，我的身体健康状况一般，可能限制了我从事某些职业，但这并不影响我认为男女在事业和家庭中应该有平等的责任和机会。因此，我不同意男人以事业为重，女人以家庭为重的观点。,"平等, 现代观念, 自我提升",4,0
江苏省,南京市,女,1949,汉,没有受过任何教育,200,群众,一般,农业户口,比较不同意,比较同意,我今年72岁，住在江苏省南京市，是汉族，没有受过任何教育，去年全年的总收入是200元，政治面貌是群众，身体健康状况一般，户口登记状况为农业户口。在我的生活经历中，传统观念认为男人应该以事业为重，女人应该以家庭为重。这种观念在我年轻的时候非常普遍，尤其是在农村地区。由于我没有受过教育，我的生活主要围绕着家庭和农活，因此我倾向于接受这种传统观念。虽然现代社会提倡男女平等，但我的生活环境和经历让我更倾向于认同这种传统分工。,"传统观念, 生活环境, 个人经历",1,3
江苏省,徐州市,女,1998,汉,大学本科（正规高等教育）,5000,共青团员,比较健康,农业户口,比较不同意,完全不同意,作为一个23岁的大学本科毕业生，我接受了正规的高等教育，这让我对性别角色有了更开放和多元化的理解。虽然我目前的经济收入不高，但我相信每个人都有追求自己事业和家庭平衡的权利。我的政治面貌是共青团员，这让我更加关注社会公平和性别平等。我的健康状况比较健康，这让我有能力去追求自己的事业和家庭生活。我的户口登记状况为农业户口，这让我更加理解传统性别角色在农村社会中的影响，但我认为现代社会应该鼓励男女平等，共同承担家庭和事业的责任。因此，我不同意男人以事业为重，女人以家庭为重的观点。,"性别平等, 教育背景, 社会公平",1,0
江苏省,徐州市,男,1978,汉,小学,100000,群众,很健康,农业户口,比较不同意,比较同意,作为一个43岁的汉族男性，居住在江苏省徐州市，拥有小学学历，去年全年收入为100000元，政治面貌为群众，身体健康状况良好，户口登记为农业户口。我从小在农村长大，传统观念较为根深蒂固，认为男性应该承担起家庭的经济责任，而女性则更多负责家庭事务。这种观念在我所处的社会环境中较为普遍，且我的个人经历也支持这一观点。因此，我认为男人以事业为重，女人以家庭为重是合理的。,"传统观念, 社会环境, 个人经历",1,3
江苏省,徐州市,女,1970,汉,小学,6000,群众,很不健康,其他,比较同意,比较同意,我是一位51岁的女士，住在江苏省徐州市，汉族，小学学历，去年全年收入6000元，政治面貌为群众，身体健康状况很不健康，户口登记状况为其他。考虑到我的学历和收入水平，我可能更倾向于传统的性别角色分工。此外，我的健康状况不佳，可能更依赖家庭支持，因此我认为女人以家庭为重是合理的。同时，我的生活经历和周围环境可能也影响了我的观点，使我更倾向于支持这种传统的性别分工。,"传统观念,健康状况,生活经历",3,3
江苏省,连云港市,男,1954,汉,大学专科（正规高等教育）,100000,共产党员,一般,居民户口（以前是农业户口）,比较不同意,比较同意,作为一个67岁的男性，我成长在一个传统观念较为浓厚的时代，那时社会普遍认为男人应该以事业为重，而女人则更多地承担家庭责任。我的学历是大学专科，这让我在职业生涯中有了一定的发展，也让我更加认同事业对男性的重要性。同时，我是一名共产党员，这让我更加注重社会责任和家庭和谐。我的户口从农业户口转为居民户口，这反映了社会变迁和个人生活方式的改变。虽然我的健康状况一般，但我仍然认为男性在家庭中应承担主要的经济责任。因此，我倾向于同意男人以事业为重，女人以家庭为重的观点。,传统观念、社会责任、家庭和谐,1,3
江苏省,南京市,女,1972,汉,没有受过任何教育,24000,群众,一般,居民户口（以前是农业户口）,比较同意,完全不同意,作为一个49岁的汉族女性，居住在江苏省南京市，我没有受过任何教育，去年全年收入为24000元，政治面貌为群众，身体健康状况一般，户口登记状况为居民户口（以前是农业户口）。考虑到我的生活经历和背景，我认为男人和女人在家庭和事业上的责任应该是平等的。虽然传统观念可能认为男人应该以事业为重，女人应该以家庭为重，但我的生活经验告诉我，家庭和事业对男女同样重要。我的收入虽然不高，但我也在为家庭做出贡献，这让我意识到女性在家庭和事业上的角色不应该被局限。因此，我不同意男人以事业为重，女人以家庭为重的观点。,"平等, 贡献, 经验",3,0
江苏省,扬州市,女,1975,汉,初中,30000,群众,一般,农业户口,无所谓同意不同意,比较同意,作为一个46岁的女士，居住在江苏省扬州市，我的学历是初中，去年全年收入为30000元，政治面貌是群众，身体健康状况一般，户口登记状况为农业户口。结合我的身份信息，我认为男人以事业为重，女人以家庭为重的观念在一定程度上反映了传统的社会分工。由于我的学历和收入水平，我可能更倾向于接受这种传统观念，因为在我的生活环境中，这种分工模式较为普遍。此外，作为农业户口，家庭在农村地区的重要性更为突出，女性在家庭中的角色往往被视为核心。因此，我倾向于比较同意这种观点。,"传统观念, 社会分工, 家庭角色",2,3
江苏省,常州市,女,1972,汉,普通高中,30000,群众,一般,居民户口（以前是农业户口）,完全不同意,比较不同意,作为一个49岁的女士，居住在江苏省常州市，我的学历是普通高中，去年全年收入为30000元，政治面貌是群众，身体健康状况一般，户口登记状况为居民户口（以前是农业户口）。结合我的身份信息，我认为男人以事业为重，女人以家庭为重的观念在一定程度上反映了传统的社会分工。然而，随着社会的发展，越来越多的女性也在事业上取得了显著成就，家庭责任也逐渐由双方共同承担。因此，我对这种观念持保留态度。,"社会变迁,性别平等,家庭责任",0,1
江苏省,扬州市,女,1962,汉,小学,20000,群众,比较不健康,农业户口,比较不同意,比较同意,我是一位59岁的女士，住在江苏省扬州市，是汉族，学历是小学，去年全年收入为20000元，政治面貌是群众，身体健康状况比较不健康，户口登记状况为农业户口。考虑到我的生活背景和经历，我认为男人以事业为重，女人以家庭为重的观念在传统社会中较为普遍。由于我的学历较低，收入不高，且健康状况不佳，我可能更倾向于接受这种传统的性别角色分工。此外，作为农业户口，我可能更习惯于传统的家庭结构和性别角色。因此，我倾向于比较同意这种观点。,"传统观念, 性别角色, 生活背景",1,3
江苏省,徐州市,女,1953,汉,没有受过任何教育,900000,群众,比较健康,农业户口,比较同意,比较同意,我是一位68岁的汉族女士，住在江苏省徐州市，没有受过任何教育，去年全年收入为900000元，政治面貌是群众，身体健康状况比较健康，户口登记状况为农业户口。结合我的身份信息，我认为男人以事业为重，女人以家庭为重的观念在我这一代人中较为普遍。由于我没有受过教育，我的观念可能更多地受到传统社会文化的影响。在我的生活经历中，男性通常承担家庭的经济责任，而女性则更多地负责家庭事务。因此，我倾向于同意这种观点。,传统观念、生活经历、社会文化,3,3
江苏省,徐州市,女,1970,汉,大学本科（成人高等教育）,110000,群众,一般,居民户口（以前是非农业户口）,完全同意,比较不同意,作为一个51岁的女性，我生活在江苏省徐州市，拥有大学本科（成人高等教育）学历，去年全年收入为110000元。我的政治面貌是群众，身体健康状况一般，户口登记状况为居民户口（以前是非农业户口）。结合我的身份信息，我认为这个问题涉及到性别角色和家庭与事业的平衡。首先，我理解传统观念中男人以事业为重，女人以家庭为重的观点，但随着社会的发展，这种观念已经逐渐被打破。我个人的经历也让我认识到，无论是男性还是女性，都应该在事业和家庭之间找到平衡。因此，我倾向于不完全同意这种传统的性别角色分工。,"性别平等, 社会进步, 个人经历",4,1
江苏省,南京市,女,2001,汉,大学专科（正规高等教育）,9991618,共青团员,比较健康,农业户口,比较不同意,完全不同意,作为一个20岁的大学专科毕业生，我目前的生活重心是学业和未来的职业发展。虽然我的年收入较高，但我认为这并不代表我必须以家庭为重。我的政治面貌是共青团员，这让我更加注重个人成长和社会贡献。我的健康状况比较健康，这使我能够更好地平衡事业和家庭。我的户口登记状况为农业户口，这可能影响我对传统性别角色的看法，但我更倾向于现代观念，认为男女都应该在事业和家庭中找到平衡。因此，我不同意男人以事业为重，女人以家庭为重的观点。,"现代观念,个人成长,性别平等",1,0
江苏省,连云港市,男,1962,汉,普通高中,不知道,群众,一般,居民户口（以前是农业户口）,比较同意,比较不同意,作为一个59岁的汉族男士，居住在江苏省连云港市，我的学历是普通高中，政治面貌是群众，身体健康状况一般，户口登记状况为居民户口（以前是农业户口）。考虑到我的年龄和背景，我成长在一个传统观念较为浓厚的环境中，这种观念认为男性应该承担起家庭的经济责任，而女性则更多地负责家庭事务。然而，随着社会的发展，我逐渐意识到性别角色的多样性，认为男女在事业和家庭上的责任应该是平等的。因此，我倾向于认为男人和女人都应该在事业和家庭之间找到平衡，而不是单纯地以性别来划分责任。,"传统观念, 社会变迁, 性别平等",3,1
江苏省,连云港市,女,1982,汉,中专,48000,群众,比较不健康,居民户口（以前是非农业户口）,比较同意,比较同意,作为一个39岁的女士，居住在江苏省连云港市，我的学历是中专，去年全年收入为48000元，政治面貌是群众，身体健康状况比较不健康，户口登记状况为居民户口。结合我的身份信息，我认为这个问题需要从多个角度来考虑。首先，我的收入水平相对较低，这可能意味着我在事业上的发展空间有限，因此我更倾向于关注家庭生活。其次，我的健康状况比较不健康，这可能使我更依赖家庭的支持和照顾。最后，我的学历是中专，这可能影响我在事业上的竞争力，使我更倾向于将家庭作为生活的重心。因此，我倾向于同意男人以事业为重，女人以家庭为重的观点。,"收入水平,健康状况,学历背景",3,3
江苏省,扬州市,女,1957,汉,小学,1000,群众,一般,农业户口,比较同意,比较同意,我是一位64岁的女士，住在江苏省扬州市，是汉族，学历为小学，去年全年收入为1000元，政治面貌是群众，身体健康状况一般，户口登记状况为农业户口。结合我的身份信息，我从小接受的教育和周围环境都强调男性应该以事业为重，女性则应以家庭为重。这种观念在我成长的过程中根深蒂固，且在我的生活圈子里普遍存在。因此，我认为这种分工是合理的，符合我个人的生活经验和价值观。,传统观念、生活经验、社会环境,3,3
江苏省,扬州市,女,1942,汉,没有受过任何教育,不知道,群众,比较健康,农业户口,比较同意,比较同意,作为一个79岁的汉族女性，生活在江苏省扬州市，我没有受过任何教育，且是农业户口。在我的成长和生活经历中，传统的性别角色分工非常普遍，男性通常被视为家庭的经济支柱，而女性则更多地承担家庭和照顾孩子的责任。这种观念在我的社区和家庭中根深蒂固，因此，我倾向于认为男人以事业为重，女人以家庭为重。虽然我个人的健康状况比较健康，但我的生活经历和周围环境对我的观念有深远的影响。,"传统观念, 社区影响, 生活经历",3,3
江苏省,连云港市,女,1947,汉,没有受过任何教育,1800,群众,比较不健康,农业户口,比较同意,比较同意,作为一个74岁的汉族女性，生活在江苏省连云港市，我没有受过任何教育，去年全年的总收入仅为1800元，且健康状况较为不健康。我的生活经历和背景让我对传统的性别角色分工有着深刻的理解和体验。在我的成长过程中，社会普遍认为男人应该以事业为重，而女人则应该以家庭为重。这种观念在我所处的农村地区尤为根深蒂固。因此，基于我的个人经历和社会环境，我认为这种性别角色分工是合理的。,"传统观念, 社会背景, 个人经历",3,3
江苏省,扬州市,女,1942,汉,小学,2400,群众,比较健康,农业户口,完全同意,比较同意,作为一个79岁的汉族女性，我生活在江苏省扬州市，拥有农业户口，学历为小学，去年全年收入为2400元，政治面貌为群众，身体健康状况比较健康。在我的成长和生活经历中，传统的性别角色分工在家庭和社会中占据主导地位。男人通常被视为家庭的经济支柱，而女人则更多地承担家庭和照顾子女的责任。这种观念在我所处的时代和环境中根深蒂固。尽管现代社会对性别角色的看法有所变化，但我的个人经历和背景使我更倾向于认同传统的性别分工。因此，我倾向于同意男人以事业为重，女人以家庭为重的观点。,"传统观念, 生活经历, 社会环境",4,3
江苏省,连云港市,女,1945,汉,初中,30000,群众,很健康,居民户口（以前是农业户口）,完全不同意,比较不同意,作为一个76岁的汉族女士，我生活在江苏省连云港市，拥有初中文化水平，去年全年收入为30000元，政治面貌为群众，身体健康状况良好，户口登记状况为居民户口（以前是农业户口）。在我的成长过程中，社会普遍认为男性应该以事业为重，女性则更多地承担家庭责任。这种观念在我年轻的时候非常普遍，但随着社会的发展，我逐渐意识到男女在家庭和事业中的角色应该是平等的。虽然我理解传统观念的影响，但我认为现代社会应该鼓励男女在家庭和事业中都能找到平衡，而不是单一地强调某一方的责任。因此，我倾向于不同意男人以事业为重，女人以家庭为重的观点。,平等、现代、平衡,0,1
江苏省,南京市,女,1960,汉,小学,0,群众,比较健康,农业户口,比较同意,无所谓同意不同意,我是一位61岁的女士，住在江苏省南京市，汉族，学历是小学，去年全年收入为0元，政治面貌是群众，身体健康状况比较健康，户口登记状况为农业户口。考虑到我的生活背景和经历，我认为男人和女人在家庭和事业上的分工应该根据实际情况来定，而不是固定的模式。我从小在农村长大，看到很多家庭中男人外出打工，女人在家照顾孩子和老人，这种分工在当时是必要的。但随着社会的发展，我认为男女在家庭和事业上的角色可以更加灵活，不应该局限于传统的观念。因此，我对‘男人以事业为重，女人以家庭为重’这一说法持保留态度。,传统观念、社会变化、个人经历,3,2
江苏省,扬州市,女,1951,汉,没有受过任何教育,3060,群众,一般,农业户口,比较同意,完全同意,我今年70岁，住在江苏省扬州市，是汉族，没有受过任何教育，去年全年的总收入是3060元，政治面貌是群众，身体健康状况一般，户口登记状况为农业户口。在我的生活经历中，传统的性别角色分工非常普遍，男人通常负责外出工作，女人则负责家庭事务。这种分工在我的社区和家庭中一直被视为理所当然。因此，我认为男人以事业为重，女人以家庭为重是符合我们传统观念的。,"传统观念, 社区影响, 家庭分工",3,4
